Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Spending Level,Discount %,Discount Amount,Final Amount,High Value Customer,Loyal Customer,Age Group
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly,High,10,8.4,75.6,Yes,Yes,18-30
1122,63,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly,Medium,10,5.8,52.2,No,Yes,61-70
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,Medium,10,6.2,55.8,No,No,61-70
1124,36,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly,Medium,10,6.7,60.3,No,Yes,31-45
1125,42,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,,No,Express,Yes,Yes,40,Cash,Quarterly,Low,10,2.0,18.0,No,Yes,31-45
1126,27,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,High,10,9.0,81.0,Yes,No,18-30
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly,Medium,10,5.8,52.2,No,Yes,18-30
1128,50,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly,Medium,10,5.3,47.7,No,No,46-60
1129,56,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly,Low,10,3.0,27.0,No,Yes,46-60
1130,37,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly,Medium,10,6.5,58.5,No,Yes,31-45
1131,67,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly,Medium,10,4.1,36.9,No,Yes,61-70
1132,67,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly,High,10,7.3,65.7,No,No,61-70
1133,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly,High,10,9.8,88.2,Yes,Yes,46-60
1134,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly,Low,10,3.6,32.4,No,Yes,31-45
1135,62,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,,No,Express,Yes,Yes,2,Venmo,Every 3 Months,High,10,8.1,72.9,Yes,No,61-70
1136,65,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,High,10,9.0,81.0,Yes,Yes,61-70
1137,23,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly,High,10,8.3,74.7,Yes,Yes,18-30
1138,46,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,High,10,9.1,81.9,Yes,No,46-60
1139,18,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly,Low,10,3.6,32.4,No,Yes,
1140,58,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,Medium,10,5.3,47.7,No,Yes,46-60
1141,31,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,Low,10,3.9,35.1,No,No,31-45
1142,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,Low,10,3.3,29.7,No,No,31-45
1143,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,High,10,7.6,68.4,No,Yes,61-70
1144,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly,Low,10,2.3,20.7,No,Yes,61-70
1145,41,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,Medium,10,5.4,48.6,No,Yes,31-45
1146,31,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Every 3 Months,High,10,8.9,80.1,Yes,Yes,31-45
1147,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,Low,10,3.8,34.2,No,No,46-60
1148,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually,Low,10,3.6,32.4,No,No,46-60
1149,34,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,Medium,10,6.6,59.4,No,No,31-45
1150,21,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually,Medium,10,4.2,37.8,No,Yes,18-30
1151,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,Low,10,3.6,32.4,No,Yes,18-30
1152,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,,No,Express,Yes,Yes,24,Credit Card,Weekly,High,10,8.6,77.4,Yes,No,31-45
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,Medium,10,4.9,44.1,No,No,61-70
1154,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,Medium,10,4.1,36.9,No,No,18-30
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,High,10,8.2,73.8,Yes,Yes,46-60
1156,67,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly,Medium,10,5.3,47.7,No,Yes,61-70
1157,20,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months,Low,10,2.1,18.9,No,No,18-30
1158,37,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly,Medium,10,6.6,59.4,No,No,31-45
1159,69,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,High,10,8.9,80.1,Yes,Yes,61-70
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,Medium,10,5.5,49.5,No,Yes,61-70
1161,37,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,Medium,10,4.2,37.8,No,No,31-45
1162,63,Male,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,Medium,10,5.2,46.8,No,Yes,61-70
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly,High,10,9.2,82.8,Yes,No,46-60
1164,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,Medium,10,5.6,50.4,No,No,18-30
1165,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly,High,10,9.6,86.4,Yes,Yes,61-70
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,Medium,10,6.4,57.6,No,No,46-60
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,Medium,10,4.8,43.2,No,No,46-60
1168,60,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly,High,10,8.3,74.7,Yes,No,46-60
1169,68,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly,High,10,9.1,81.9,Yes,Yes,61-70
1170,25,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually,High,10,9.4,84.6,Yes,No,18-30
1171,57,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly,Medium,10,6.2,55.8,No,Yes,46-60
1172,41,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually,Medium,10,5.5,49.5,No,No,31-45
1173,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,Medium,10,6.8,61.2,No,Yes,46-60
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly,High,10,7.6,68.4,No,Yes,31-45
1175,42,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,Low,10,3.1,27.9,No,No,31-45
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly,High,10,8.1,72.9,Yes,Yes,31-45
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly,High,10,8.3,74.7,Yes,Yes,31-45
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly,Low,10,2.1,18.9,No,No,46-60
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually,Low,10,2.2,19.8,No,No,31-45
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,Low,10,3.3,29.7,No,Yes,18-30
1181,23,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly,Low,10,2.3,20.7,No,Yes,18-30
1182,61,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,High,10,9.6,86.4,Yes,Yes,61-70
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly,Low,10,2.1,18.9,No,Yes,31-45
1184,23,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,Low,10,3.9,35.1,No,No,18-30
1185,63,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19,Credit Card,Annually,High,10,7.3,65.7,No,No,61-70
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly,Medium,10,6.4,57.6,No,Yes,46-60
1187,63,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,Medium,10,6.8,61.2,No,Yes,61-70
1188,56,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37,Credit Card,Every 3 Months,High,10,8.9,80.1,Yes,Yes,46-60
1189,68,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly,Low,10,2.9,26.1,No,No,61-70
1190,64,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,,No,Free Shipping,Yes,Yes,28,Debit Card,Annually,High,10,9.7,87.3,Yes,Yes,61-70
1191,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly,Medium,10,4.5,40.5,No,Yes,61-70
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly,Medium,10,7.0,63.0,No,Yes,31-45
1193,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,Medium,10,5.6,50.4,No,Yes,46-60
1194,40,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,Medium,10,5.5,49.5,No,No,31-45
1195,50,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,Medium,10,4.6,41.4,No,No,46-60
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,High,10,9.5,85.5,Yes,Yes,18-30
1197,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,High,10,8.8,79.2,Yes,No,18-30
1198,54,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually,High,10,9.2,82.8,Yes,Yes,46-60
1199,40,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually,Medium,10,4.9,44.1,No,No,31-45
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly,High,10,8.9,80.1,Yes,No,46-60
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly,Low,10,2.2,19.8,No,No,18-30
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,Medium,10,6.1,54.9,No,Yes,18-30
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months,Low,10,2.9,26.1,No,No,46-60
1204,40,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,High,10,8.2,73.8,Yes,No,31-45
1205,67,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,High,10,9.4,84.6,Yes,No,61-70
1206,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,High,10,9.9,89.1,Yes,Yes,46-60
1207,22,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,Medium,10,5.9,53.1,No,No,18-30
1208,62,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,High,10,9.0,81.0,Yes,Yes,61-70
1209,20,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,High,10,10.0,90.0,Yes,No,18-30
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,Medium,10,6.2,55.8,No,No,31-45
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly,High,10,7.8,70.2,No,No,31-45
1212,23,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,High,10,9.4,84.6,Yes,No,18-30
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly,High,10,7.4,66.6,No,No,31-45
1214,68,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Every 3 Months,Medium,10,5.2,46.8,No,No,61-70
1215,30,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,High,10,8.1,72.9,Yes,No,18-30
1216,66,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,Low,10,2.0,18.0,No,No,61-70
1217,62,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,Low,10,3.2,28.8,No,No,61-70
1218,50,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,Medium,10,6.3,56.7,No,No,46-60
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,High,10,7.9,71.1,No,Yes,46-60
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly,Low,10,2.3,20.7,No,Yes,18-30
1221,67,Male,Gloves,Accessories,64,Kentucky,M,Green,Winter,,No,Express,Yes,Yes,36,Bank Transfer,Quarterly,Medium,10,6.4,57.6,No,Yes,61-70
1222,18,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Standard,Yes,Yes,3,Cash,Quarterly,Medium,10,6.9,62.1,No,No,
1223,58,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,Medium,10,6.9,62.1,No,Yes,46-60
1224,69,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly,Low,10,2.4,21.6,No,No,61-70
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly,Medium,10,5.0,45.0,No,No,61-70
1226,28,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly,High,10,9.7,87.3,Yes,No,18-30
1227,53,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly,High,10,9.1,81.9,Yes,No,46-60
1228,27,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,Low,10,3.7,33.3,No,No,18-30
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually,Medium,10,5.5,49.5,No,No,46-60
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually,Medium,10,5.2,46.8,No,Yes,31-45
1231,25,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,,No,Standard,Yes,Yes,49,Venmo,Monthly,High,10,8.0,72.0,Yes,Yes,18-30
1232,66,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly,High,10,7.9,71.1,No,Yes,61-70
1233,57,Male,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months,Low,10,2.3,20.7,No,Yes,46-60
1234,46,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months,High,10,7.3,65.7,No,Yes,46-60
1235,38,Male,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly,High,10,9.9,89.1,Yes,No,31-45
1236,23,Male,Sweater,Clothing,22,Idaho,M,Red,Spring,3.0,No,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months,Low,10,2.2,19.8,No,Yes,18-30
1237,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months,Medium,10,6.8,61.2,No,Yes,31-45
1238,25,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly,High,10,9.2,82.8,Yes,Yes,18-30
1239,55,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Express,Yes,Yes,3,Venmo,Fortnightly,High,10,7.7,69.3,No,No,46-60
1240,62,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months,Low,10,3.7,33.3,No,Yes,61-70
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually,High,10,7.9,71.1,No,Yes,31-45
1242,58,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly,Medium,10,5.1,45.9,No,Yes,46-60
1243,56,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly,Low,10,2.7,24.3,No,No,46-60
1244,25,Male,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,Yes,Yes,22,Debit Card,Annually,Low,10,2.3,20.7,No,No,18-30
1245,70,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly,High,10,7.6,68.4,No,No,61-70
1246,42,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly,Low,10,3.1,27.9,No,Yes,31-45
1247,27,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly,Medium,10,6.0,54.0,No,Yes,18-30
1248,65,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,,No,Express,Yes,Yes,18,Venmo,Bi-Weekly,High,10,9.9,89.1,Yes,No,61-70
1249,62,Male,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,Yes,Yes,8,Credit Card,Annually,Low,10,3.7,33.3,No,No,61-70
1250,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly,Medium,10,5.0,45.0,No,Yes,61-70
1251,52,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Monthly,Low,10,2.6,23.4,No,No,46-60
1252,56,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly,High,10,8.6,77.4,Yes,Yes,46-60
1253,28,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,8,Cash,Quarterly,Medium,10,4.1,36.9,No,No,18-30
1254,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually,Low,10,2.3,20.7,No,Yes,31-45
1255,54,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly,Medium,10,5.6,50.4,No,No,46-60
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly,Medium,10,6.8,61.2,No,Yes,18-30
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly,Medium,10,4.8,43.2,No,No,31-45
1258,68,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months,Medium,10,6.7,60.3,No,Yes,61-70
1259,47,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months,High,10,8.7,78.3,Yes,Yes,46-60
1260,68,Male,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,45,Credit Card,Monthly,Medium,10,6.4,57.6,No,Yes,61-70
1261,63,Male,Shirt,Clothing,93,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly,High,10,9.3,83.7,Yes,Yes,61-70
1262,20,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,Low,10,2.9,26.1,No,No,18-30
1263,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Monthly,Medium,10,6.2,55.8,No,Yes,18-30
1264,41,Male,Hoodie,Clothing,70,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly,Medium,10,7.0,63.0,No,No,31-45
1265,52,Male,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly,High,10,9.2,82.8,Yes,No,46-60
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly,High,10,7.9,71.1,No,Yes,31-45
1267,20,Male,Blouse,Clothing,31,North Dakota,M,Peach,Fall,4.0,No,Standard,Yes,Yes,14,Debit Card,Every 3 Months,Low,10,3.1,27.9,No,No,18-30
1268,47,Male,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,No,Standard,Yes,Yes,41,Cash,Weekly,High,10,8.3,74.7,Yes,Yes,46-60
1269,23,Male,Jacket,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly,High,10,8.8,79.2,Yes,Yes,18-30
1270,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3.0,No,Standard,Yes,Yes,47,PayPal,Quarterly,Medium,10,5.3,47.7,No,Yes,31-45
